chroma_freqs,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,genre
0.43952852,1716.9407789906875,2051.7808779129705,3684.7507273238107,0.053872942647911835,-153.55417,92.816315,-15.873792,57.956066,8.5752735,18.469152,13.279618,11.164599,7.6187205,12.967524,5.6628013,7.022342,2.8921154,1.6149311,0.013671733,3.025165,-0.2369803,-1.3913308,-2.3176637,-1.3250562,hiphop
0.47183934,2449.0569723690833,2508.0088705303256,4930.062660872245,0.1095162352571539,-144.10616,73.364044,4.6461215,24.012936,12.903984,14.013779,8.628234,6.898598,-1.2318097,-0.8582332,1.1522671,2.5801783,-1.1109927,3.1370223,-4.237233,-0.46221286,1.6564003,1.207889,-0.4747295,-2.0314054,hiphop
0.42240894,2566.8514348864305,2942.4740741454148,5932.039406902552,0.08562104239172467,-78.18129,70.18569,45.900978,42.075726,15.084789,10.688773,-0.6933449,-0.6089441,0.36912873,-0.35866225,1.0923659,-0.6725345,-0.8135375,-0.81750244,-4.247743,-6.0829854,-2.957535,-3.7037783,-4.6041255,-4.9798403,hiphop
0.49016875,2678.321538899097,2262.5934288534045,5267.23298606076,0.1080872667730085,-122.235016,50.533188,-27.802753,66.56179,-6.592457,32.059147,-8.236853,22.424404,-6.9456167,21.049522,-6.1700587,13.639119,-3.0852535,8.703366,-2.9036593,3.6915092,0.2944691,12.884287,14.656418,15.369627,hiphop
0.3543922,2507.1361007509568,2322.376035763772,4457.046786221591,0.1407455906723485,-268.96155,79.92729,-16.968582,19.057877,2.3423417,-7.105923,4.770009,-7.598838,-10.013719,10.815023,-2.7723744,-5.4796243,2.2971406,-6.8848543,0.3936497,-1.934729,-8.538865,-3.2037542,-4.3375263,-1.45947,hiphop
0.53331316,2538.747388207359,2341.4758584478855,5353.807120975928,0.10070602523201856,-129.8209,71.99824,-23.265764,63.211235,-6.867464,34.38985,-12.197356,30.476763,-7.588456,20.586693,-6.206893,14.665266,-2.9439778,9.039396,-4.735542,5.3772106,-2.4183736,1.619183,-5.9742274,-0.82437867,hiphop
0.41857007,2446.855385943406,2779.644015625035,5314.862499546839,0.0885514851604795,-140.11803,77.091385,42.077618,31.246126,12.195729,10.224204,3.7406476,8.299651,-1.5554105,-1.7645643,3.6226776,4.5941105,-2.5530117,1.8487002,-2.7633445,-3.6186407,-2.6344826,-1.5191252,-2.6456861,-5.0816445,hiphop
0.4766228,2607.8277416961105,2391.9939475035408,5534.641062300609,0.12721671379543698,-114.28502,80.85199,-18.19313,50.67269,-14.911636,29.256876,-20.064274,18.564346,-17.681547,16.675499,-11.422699,16.291649,-4.4551353,10.558349,-4.0560107,9.136531,-2.8450835,0.6215656,-2.006665,0.55087966,hiphop
0.56244695,2735.7751414418676,2295.7029951689838,5419.955522223027,0.1575562373114849,-92.6046,77.3936,-32.74526,54.56872,-13.190123,33.6467,-12.060784,28.01459,-11.94249,18.825663,-6.647936,13.038724,-7.0030413,7.0700226,-4.5258365,6.488729,-2.9695382,3.7009518,-5.4056,-4.2110853,hiphop
0.42479777,1752.6267888161815,1812.0434982103202,3490.710420896172,0.08311732646945089,-128.1582,124.53764,-37.171375,43.883533,-12.751361,18.993832,-9.269933,19.77155,-6.8736367,13.463644,-5.9664745,12.313366,-4.6376433,5.8248186,-2.8618047,3.6819634,-1.8732858,-0.14913194,-2.053678,-3.2245183,hiphop
0.42460546,2327.6845787701927,2626.7772810515817,4932.1693508918215,0.09665249782482599,-111.34972,89.94798,4.4553275,14.538812,9.924244,-9.49294,2.883218,-0.17028672,-3.093303,3.247295,-1.5047528,1.5773095,2.3991652,-1.1625664,0.8787035,0.674788,-5.1499343,2.7226975,2.3490875,-0.2438846,hiphop
0.42723483,2284.2433900965116,2116.4589815207305,4662.771160364704,0.12542634921210363,-67.43658,94.851326,-38.856186,37.63746,-12.249471,36.894043,-12.642877,18.297165,-8.846758,17.98247,-7.2742534,9.713575,-8.738218,4.502536,-7.597929,0.21149012,-4.8804355,4.8470764,-1.9929898,-0.7360641,hiphop
0.47974527,2083.4322502978594,2198.1830899267034,4479.430840795389,0.07984399168600155,-198.93521,92.61386,-19.531054,39.532722,-0.6446527,33.590385,-6.4672832,27.532307,-2.398014,15.002975,-2.9916291,14.89403,-3.3877032,9.289008,0.835909,8.2868595,-0.58883893,-1.6153889,1.2544276,3.0499575,hiphop
0.4273597,3211.823402843967,2833.4449971405074,6310.344311919954,0.17229266362142304,-79.68351,62.31434,-5.130024,18.231997,12.873764,-14.089768,4.9094486,1.678433,-5.7690873,0.8210001,-3.798631,2.0166643,3.4210458,-2.856167,1.2726318,1.746742,-2.265955,-1.0287507,-4.601867,-2.822479,hiphop
0.5337245,2628.9524146517033,2350.814868969155,5411.512108468677,0.1385510319992266,-105.50631,76.67886,-24.78767,55.213444,-8.26318,28.902855,-15.746756,26.300936,-8.48373,20.452776,-8.148474,13.913886,-6.56067,9.870583,-4.8570256,5.8769054,-1.9445461,3.9613707,-3.6129549,-2.29088,hiphop
0.4611787,2595.6215203861184,2881.3973934059873,5858.521754005946,0.08233033642691415,-146.48817,81.56629,31.969454,22.4421,5.074654,13.630814,6.4838386,8.40804,4.4191136,4.988879,1.8357117,2.8715425,4.539956,3.8590503,1.3383331,1.219245,0.561399,-0.17056578,-0.64297956,-0.060219824,hiphop
0.44776613,2367.6617218034994,2302.853072663468,5016.411971160818,0.11083682267498067,-121.97275,89.621765,-25.791136,40.963356,-4.2924824,27.567528,-15.569519,22.40624,-10.84063,19.813448,-8.6454735,19.086763,-8.475628,9.426417,-3.3989208,0.9770207,-5.6428328,2.0052016,-4.3241205,1.8821309,hiphop
0.4607284,2667.9405023911695,2351.1607441175047,5475.312341393562,0.147308750845901,-80.8922,84.78208,-31.548029,33.90531,-19.848919,23.558884,-22.148758,20.026226,-16.781036,19.216515,-13.114045,11.498654,-10.7295685,10.5818615,-8.424021,7.3235083,-5.3776746,7.692775,-5.553035,1.5160925,hiphop
0.4754365,2145.7496112926738,2441.6488809291914,4529.626124182413,0.07872191436531008,-148.07509,90.56194,-0.2812037,28.852222,19.308287,15.254983,4.2898045,15.523813,1.2728274,11.129223,8.848839,6.315311,1.6291674,1.4267831,-3.4101002,1.1985675,-0.7188274,0.7860731,-0.4499137,1.7178499,hiphop
0.4740489,2582.20395396858,2526.3310569502164,5731.928835556844,0.11600512676430781,-111.16287,80.6155,-0.88042927,50.620403,-13.462735,35.314022,-14.834364,21.186935,-13.571441,19.616308,-11.75593,16.965014,-9.355466,8.697414,-9.881429,5.8147416,-9.132331,0.8715259,-5.9876842,-0.31320083,hiphop
0.403845,3184.9217868977203,3285.4224602982795,7471.147166382686,0.1075113743474478,-78.81977,51.53002,42.26774,30.088554,20.084763,6.9696894,8.027858,6.8817477,-4.623488,3.6633556,3.6346364,4.3338647,2.6057715,0.7616831,-9.158778,-2.163452,-2.6792238,-5.5299892,-1.3285991,-2.4770715,hiphop
0.47354722,1811.362843685168,2200.8520507425123,3805.1901124746228,0.0673042645494973,-127.27119,95.7985,-12.79444,37.94458,20.577822,23.228037,8.279863,9.624219,8.664107,5.506884,6.6652937,4.0230355,1.7413076,0.7143415,-0.42717397,2.2381825,-1.6011702,-1.222165,-2.2232203,-0.7428567,hiphop
0.43000352,2406.1751237017716,2268.950988234121,4988.208970780162,0.11971916086620263,-27.637453,94.33495,-20.572306,49.879524,-14.68272,23.85084,-17.61611,24.026115,-15.863156,16.428047,-10.626769,13.883431,-10.460113,8.199205,-10.292945,5.0122247,-5.7494855,10.312733,3.6330779,9.203169,hiphop
0.4511508,3140.810674260539,2849.98090894051,6336.698754259716,0.14681442744586234,-94.52528,51.680443,17.5403,28.929256,2.059516,3.7349727,-1.8432075,4.3756533,8.774711,2.1317801,-1.3839856,4.682649,4.07236,0.011468001,0.21187247,-0.4367224,-4.1184483,-1.1041248,-0.1244942,-2.7557726,hiphop
0.4710885,3191.7829624873807,2735.385821568541,6355.339271282328,0.1693078753591954,5.676621,53.15765,-9.095645,26.977488,0.5890962,15.567915,1.5953608,7.6818447,4.976581,8.550533,3.3473008,8.511083,1.0895913,4.9085503,0.84694976,3.3556395,-2.901063,2.7776685,-1.7986841,-0.27835768,hiphop
0.46728843,2492.8602336717045,2330.007272392874,5125.560163953742,0.10350127489365817,-40.265057,80.855316,-25.685282,38.4582,-11.084553,24.907534,-7.381528,26.76989,-5.3142724,16.794779,-3.511151,8.467217,-5.6094575,12.056668,-1.8934673,10.470063,0.63712656,0.2615784,-5.1020527,-4.016595,hiphop
0.4765772,3185.4777959564185,2603.78801091917,6278.377580753336,0.15213151947989173,-191.62212,41.312492,5.0099006,65.4685,-4.3196907,42.643368,-12.26132,23.816195,-4.266441,16.034416,-5.092077,16.43678,-9.366231,6.6732497,-2.7291791,-0.44477966,-7.419269,4.5701146,-6.9779086,2.4725885,hiphop
0.3403002,1798.6451959001313,1688.3213168364573,3626.6960126341355,0.09662455288089714,-129.31537,141.70193,-42.461655,34.014687,-6.954816,8.680236,-11.364409,15.924521,-9.01052,6.6304674,-8.335119,7.555206,-5.4681644,5.870561,-3.1387172,-1.684967,-8.800938,-4.8492446,-9.282306,2.1216502,hiphop
0.20994127,2049.640520145851,2467.069224646155,4562.174630220417,0.06476844970514307,-165.48444,87.27774,24.829329,28.397114,-2.771613,-1.3289483,-14.075453,-4.76465,-19.206526,-0.60284525,-11.943278,-8.325478,-8.230436,-0.42099777,-6.4196153,-1.5317897,2.0179543,-0.4459758,-0.90518093,1.5429399,jazz
0.23416768,1378.5242743547162,1773.6764040126286,2584.9086540204466,0.06185877682714617,-248.03088,125.95625,-12.608919,30.273462,-1.0752095,-2.2263877,1.9285321,0.22940306,2.7007546,-4.3996596,-6.444574,-6.496408,-3.9914885,2.322678,0.34983605,-4.0485873,-1.4984517,-3.5200717,-6.1874967,-7.340963,jazz
0.20151754,1451.871047146894,1920.3765068791472,3047.5644282011312,0.051224215124709975,-298.75735,112.05682,6.487097,28.40506,-6.753927,16.659887,-11.799571,12.752351,-8.345207,13.884088,-4.2423434,2.323411,-4.319738,1.4156033,0.70729816,13.45715,9.403632,6.9191494,7.883079,-1.7756025,jazz
0.25411937,2011.4676640409414,2227.9945717089186,3914.221729535238,0.08750241686001546,-159.16353,91.98929,-16.739979,27.382221,6.128926,3.2511926,7.1555285,4.0335264,3.6071336,3.5579114,-0.56491023,-3.7183385,-4.7292423,-2.6044018,-3.2993197,-3.5367422,-0.8835068,-2.3078897,-0.949412,-5.4529824,jazz
0.3706233,3029.3823831428363,2829.0488037484456,6201.978841901102,0.14034857163573086,-117.2374,56.984413,-2.1000402,35.612885,4.7054987,3.896432,11.594325,6.0767975,0.5786885,2.2735527,2.703759,-1.8503673,1.6781409,0.3938534,2.0588076,-1.1904161,-1.0646938,-6.278792,-5.3851457,-4.865998,jazz
0.4417487,3026.6071391311207,3302.303169556602,7277.081879440981,0.10012748936581593,-228.33415,67.551155,37.063145,21.315365,17.055187,10.13366,10.784421,8.017327,2.040604,0.27919018,2.4851706,3.8445778,1.5859236,2.8453715,0.0556533,-0.20711438,2.298494,3.2908082,4.057733,-0.18487374,jazz
0.30049247,1825.673656909468,2108.2281837110236,4010.8713384570765,0.0768886250483372,-192.50058,113.18049,-6.3345532,39.571102,-9.164303,17.202394,-19.08242,12.191114,-15.467873,9.675312,-10.940625,12.932248,-7.265087,8.483801,-4.1602716,0.9682303,-7.1390705,1.1716939,-1.1813015,-1.2992202,jazz
0.26719218,749.3539040730334,1211.148039215557,1133.5491136165892,0.03168654534029389,-296.6901,172.36592,16.885542,18.925909,1.3705647,14.395843,1.0138992,9.51599,-7.3999524,3.5145721,-7.649577,-0.10913237,-7.9321074,-3.188265,-8.081091,-4.0665126,-0.8356148,-3.8711228,-2.8217669,-6.9242964,jazz
0.28506333,1381.9736111236975,1642.0034563864149,2830.4671072904584,0.06120433645108275,-204.45587,138.61685,-10.798211,46.562225,-22.315174,9.6791315,-11.097612,-17.796028,-7.5825224,-1.6122707,-7.660363,-1.0230842,-9.981721,-6.6606555,-3.8583803,-5.0747943,-2.0351858,-0.25589913,-3.1773665,-2.4398565,jazz
0.2807079,1521.904428660079,1909.544917486724,3251.2721935723607,0.061381069339713844,-305.4449,121.933464,2.6064076,36.94224,-8.558879,17.92036,-9.269381,10.571828,-9.929619,2.3252542,-12.683232,0.3115912,-8.6223955,2.5943217,-6.9734793,-2.9153852,-4.643407,-3.2410364,-4.445279,-3.9558794,jazz
0.27398726,1193.2662134636287,1559.023627220141,2479.1744648165604,0.042435530259087396,-260.92773,138.55923,-16.339527,49.15595,-5.259302,19.349583,2.204604,5.551165,-7.879702,-0.20858847,-1.6205708,-1.7244217,3.9445434,0.22789486,-0.43475464,0.22789447,1.5162908,-2.2390308,-1.4543004,-5.162263,jazz
0.23101526,2959.1430079205684,2832.772659411977,6065.526947233904,0.15147972254447023,-299.33264,60.760708,32.089752,25.693258,7.443336,-1.2973522,1.8589114,5.258048,-5.539195,-3.0935771,3.6495054,-2.30444,0.8978362,3.3332465,7.2524395,5.9243584,-8.256767,-0.46797237,1.9890813,-6.996024,jazz
0.3662376,2289.574755840761,2592.495164942463,5243.624608174001,0.07725502618178325,-91.50291,82.659454,12.088584,36.697575,-0.7664415,13.452944,5.64984,9.665151,-3.7486281,1.8064284,1.4970065,1.261608,0.8102231,4.3926177,0.5600367,3.8550866,-0.30001804,0.23112968,1.7595326,1.6651578,jazz
0.19867083,1171.5565678358992,1278.0509345640637,2018.525458599188,0.06491837055297757,-358.27698,137.9811,-10.983364,20.825016,1.9816148,-3.4276004,-11.525945,-3.2584682,-11.018877,-8.4271755,-7.464492,-0.99409485,-6.710112,2.404602,-2.6349254,-0.30082658,-1.424509,-1.7008388,0.90456784,4.4205146,jazz
0.32239333,1481.5685870584466,1412.025521594513,2657.35214481221,0.09950288210556844,-196.91139,152.82869,-36.86233,41.793427,-8.679532,4.397471,-11.549313,1.4114859,-14.725289,0.46644208,-10.162416,-6.9264994,-6.24396,-3.7160585,-4.5620437,-6.402776,-2.8897488,-4.8581123,-5.8867807,-9.120354,jazz
0.32962924,829.4674018361053,1037.6953563622983,1554.1710094620069,0.03306037920533643,-318.74493,162.66498,-16.497026,39.138977,31.440582,15.266574,-0.68411285,5.8097835,-8.635686,-4.0049634,1.3578959,0.05441428,-3.111395,-1.5464633,-1.5885949,-4.8758407,-4.2414317,-1.2747114,-0.74571556,-4.4252543,jazz
0.24953522,1465.8574464982282,1738.858901827043,2822.406728085122,0.06984498864075793,-259.87674,123.187164,-6.3908424,37.570335,-2.9776561,13.057895,-14.083035,5.310006,-11.961549,3.524627,-9.633516,5.3332872,-7.8434987,3.2578952,-0.55310386,2.8877919,-0.027695328,2.0984745,1.1097096,2.9358058,jazz
0.32514912,1769.392504975859,2113.3998586358803,3966.3394087151974,0.06268088686678268,-262.06067,108.98975,-6.337936,55.166393,-10.65916,18.519104,-4.2446284,18.544847,-19.70284,17.573423,-10.9770355,11.927486,-3.4323988,7.1830983,-8.858801,4.971934,-4.0341587,-0.09659387,-0.80987155,-0.61076486,jazz
0.31123474,1854.556905314615,2215.5924980468512,4282.076452834976,0.06336251691802011,-219.7703,100.8365,-1.420506,41.265625,-0.9400963,23.371677,-11.502771,20.008198,-15.970747,13.943515,-7.979174,5.733325,-6.8748536,6.1995993,-5.8079486,0.9582491,-5.15353,3.0576077,2.0933251,0.95193225,jazz
0.28485855,1276.1951764985067,1570.0682663446164,2467.2837401210845,0.05150064348897912,-198.48672,140.7171,-18.420883,30.51125,-6.6897907,15.721617,-0.72759545,7.293123,-6.586989,6.0657725,-5.1217856,3.455959,-2.8346825,7.181352,-0.3097058,-2.029562,3.1291797,0.8605506,1.5229844,-0.22505894,jazz
0.32533616,2860.5718590849415,2566.129935657497,5605.169380347303,0.14755912243812838,-131.87436,61.608505,-12.673344,35.082024,-2.1371934,-0.9554193,-4.8395066,-4.1069193,-3.27176,2.5085697,6.4019427,3.4119983,-2.9023821,3.2274725,-1.3391516,0.8767947,3.68093,0.6494918,-0.3579697,6.3151712,jazz
0.248214,1352.8036058269497,1714.9929557825178,2712.967095961427,0.05545069907675947,-267.2788,129.04967,-14.720131,41.267483,-1.0147073,22.958132,-8.130001,11.183092,-9.078563,11.321144,-5.5047393,13.569754,-1.1838812,1.8789868,-2.708224,3.2862349,-1.5979512,0.25822124,-0.6132103,4.519881,jazz
0.25776848,1579.4904385281918,1854.0441353693254,2967.528042471482,0.0883246111723543,-118.42058,122.299965,-12.95524,26.8439,4.3731456,6.901014,-6.818572,-0.39132214,-8.270934,-5.011242,-4.3508162,0.32126346,-4.5426025,2.83822,-5.16909,5.335265,-1.2362924,3.5804713,-0.5130634,0.3269438,jazz
0.2661226,2503.275005368403,2598.2944152622854,5155.661683403422,0.09586928412606342,-141.46692,70.87911,-0.52963305,33.574066,1.4310348,-9.162247,0.79413027,0.5658751,-9.172905,-2.5652559,4.0633435,-2.2322764,-0.68758535,-0.8293195,-6.4784327,-5.9840875,-4.226654,-3.2267165,-4.074625,-6.5698524,jazz
0.37026086,2454.9053024959994,2656.832951090179,5469.10307643419,0.09425926647640061,-23.783524,82.97753,2.3325367,29.473831,6.617635,6.471294,-0.71314627,6.2192426,-3.3741493,5.6667333,-0.3564959,3.1994803,-0.22041626,0.37777463,-1.570408,1.4725149,-5.3629036,-0.0696729,-1.1572465,-0.042553965,jazz
0.24818967,1268.3253083918878,1546.2374387559796,2486.6269848462875,0.057875111779775716,-246.2349,120.19255,-0.96561074,30.689917,0.18072486,23.157375,0.4472777,9.16493,-0.5558278,5.710789,-3.751721,4.2219925,-0.27857447,7.450376,0.7110057,7.0829124,0.8887731,0.97915155,1.7293108,-1.356182,jazz
0.30738777,2777.8587057732875,2691.2281622864225,5813.731692285382,0.1308816554282676,-77.01704,64.53251,-2.8561845,28.52058,4.6880703,-2.8038085,-5.9390044,1.9096504,-5.1969795,-2.318243,-2.9398386,-6.1550293,-0.7599706,-4.4769855,-4.151544,2.1326551,0.8494121,-2.658703,-3.3278306,-8.307,jazz
0.39298946,2875.0816780868668,2802.921671135841,6139.161175862819,0.11831247281032482,-178.01138,61.93068,1.4841169,36.043983,7.5825305,5.1555805,-0.90783226,2.9519968,1.4494491,2.1397152,5.1753373,2.027748,0.5200149,6.5316033,2.6069007,4.856011,7.935544,4.533977,-1.5993809,3.7340698,jazz
0.34244972,1846.4665678239705,2731.1479954564866,4330.014059327871,0.04283468979601701,-340.98096,89.77674,44.569427,28.885937,16.333359,10.615834,6.9958367,0.84377056,6.093809,7.1351132,5.4401093,2.7393162,9.364577,5.5826044,3.7809427,3.157343,0.2845598,-1.3777933,-1.5930344,-1.9968486,jazz
0.23734838,1077.231527758896,1539.4367885705483,2111.5612198194603,0.04150088517498066,-366.3856,131.69502,16.516376,36.308556,5.0775332,14.666199,-6.155359,4.7081738,-9.590351,-1.3121756,-2.6869545,1.5721322,-2.2699566,-0.18014444,-3.2506957,-4.68836,-3.5665655,-3.9578066,-1.822394,-0.9246952,jazz
0.27650076,1116.2165448685432,1543.6865056572144,1954.125693336717,0.05004033135150812,-238.00816,155.91663,-9.195623,13.170736,6.5855145,8.898473,4.0010195,0.27070355,1.7672127,3.357363,1.1744951,3.611321,1.1503391,4.803766,3.4812195,2.066869,6.538361,5.657732,1.7955648,-0.25696456,jazz
0.28570986,1725.4169334350547,2090.801570152939,3504.4330499564967,0.06751573980085074,-168.12302,108.28653,-14.164619,30.451075,3.8777344,4.671604,3.1896064,1.9185191,-1.1419352,0.23442613,-5.2540097,-2.5569308,-7.2299414,2.784893,-7.1177,-4.676808,-4.0407114,-1.6190147,-2.0196161,-5.0439754,jazz
0.27868405,937.421761556774,1187.0945406867945,1763.0164338928364,0.042621704007153906,-231.299,174.37901,-19.723118,47.348377,-1.9432786,6.65707,-1.0884839,-5.5149302,-13.738748,-3.7104533,-6.3078814,-1.5047745,-2.6242728,-7.2709208,-2.309302,1.0290512,-1.1097074,-8.568899,-4.060764,-3.9216099,jazz
0.2848821,1427.4008895726513,1886.8274278617805,2728.9046639356147,0.05241074233855375,-190.42307,129.54205,-7.8455296,20.726065,2.2027946,7.797857,6.192283,1.3509511,-1.5977306,2.014625,-1.9861774,1.1769092,-1.3470836,6.4183283,-0.20433843,-1.572874,2.2384052,2.0401502,0.17726591,1.1860859,jazz
0.35856622,1981.662203208472,2144.7240751099484,4261.342626160093,0.09353588130800464,-201.76953,109.30493,-15.516272,44.27643,-11.048358,18.844454,-11.311322,18.402004,-18.911566,11.21573,-11.906082,6.9607186,-11.653688,7.0824804,-9.117713,9.884816,-5.660992,-3.3242912,-5.4480653,-0.31340063,jazz
0.2782703,1670.233116562232,2109.438546025433,3464.0417272930354,0.06482669411707882,-111.641365,121.76639,-3.1201417,20.952145,2.5438054,5.576562,-3.2441738,2.6070302,-2.3018298,3.9302595,-3.6402917,-0.16365121,-3.8900514,0.44080666,0.26131427,-0.876081,-5.273277,-1.6059754,-2.93224,-1.4189224,jazz
0.22114089,1988.6622724729364,2100.235633603962,4316.990884661398,0.08013779123163187,-188.08232,98.61334,-11.285426,47.218765,-20.336428,18.78945,-15.790519,13.69087,-15.469746,17.422108,1.0043634,18.286823,4.6396756,9.82838,-5.498952,2.1299949,-6.247223,-3.4184456,-2.9941947,2.2174094,jazz
0.3798817,1574.6463671829852,2069.285703526503,3338.7955880220416,0.055842305926140756,-69.5685,126.005775,-5.152335,30.784006,8.314671,5.0899944,-3.9117014,5.379871,-10.785663,9.033116,-8.26383,4.794732,-5.127155,2.209799,-4.7823753,0.6222683,0.03001419,1.2363701,4.036509,5.0908628,jazz
0.27649224,1854.0264978659407,2096.2494468870204,4031.2887452871228,0.07490491166376644,-233.76523,108.45362,-10.682671,38.700375,-10.768121,14.159407,-16.256104,10.375397,-20.814,10.080611,-12.013499,7.7676673,-12.031628,3.3717198,-6.3556757,3.9894426,-1.2760606,-3.8266778,-6.2269936,-4.9469852,jazz
0.37267327,2976.3467583667048,3035.9715294554844,6860.793231670673,0.11474045973557692,-37.888756,65.09345,14.328891,21.3053,7.4966865,6.3179746,1.899446,6.556881,-2.916607,5.5640497,2.4387946,2.9935365,0.59177864,2.0113378,-1.764214,4.5210357,0.08407823,-2.027351,-3.8670518,-2.1145847,jazz
0.3327581,1782.2239999032226,2061.9055245354243,3811.943178110499,0.07355637930201082,-199.97598,117.2346,-12.375935,39.11137,-6.351595,16.52919,-17.30338,13.625557,-17.66364,14.037739,-10.203922,12.183079,-6.708656,7.7487645,-8.08097,2.6304147,-6.649532,4.866955,0.698277,0.46344236,jazz
0.28506067,1344.2559589612656,1548.7357027517728,2771.7628992350637,0.061185832366589324,-206.82304,141.83994,-13.78654,49.328163,-24.796387,11.786921,-12.77819,-16.565851,-8.377786,-1.2238872,-7.6568,-1.377954,-9.349437,-7.4996777,-2.8642592,-6.155102,-0.9415713,-1.2913027,-2.2330842,-3.274121,jazz
0.43270674,2915.0177020585525,2420.4212119217423,5864.933419282917,0.18137212695765662,-174.67982,75.89472,-12.799035,52.615894,-29.401142,22.759752,-22.362709,18.626196,-24.71155,21.167017,-13.805634,13.012531,-7.8625774,8.019112,-5.967343,9.531877,-6.002379,2.3475432,-3.3523064,2.5089347,jazz
0.23671955,1353.6838211633806,1566.36278487432,2829.7093650304523,0.054932207076566125,-177.28911,144.35587,-17.279642,55.69906,-21.246428,0.36000824,-1.5879892,-10.4141445,-5.1855674,-0.5061223,-8.733985,3.863238,-7.9621005,-3.0134351,-2.739326,-2.603281,-2.2233856,-1.9524304,-0.025340589,0.76739025,jazz
0.30415455,2235.343538894181,2259.222828724251,4683.929655778712,0.09937373114849188,-232.92876,93.82224,-16.178242,49.58609,-13.944542,13.493357,-11.825131,13.29322,-25.817183,17.37532,-13.314112,9.283912,-5.4866004,1.9240535,-14.40289,2.590804,-11.479519,-1.2363385,-5.20457,-3.8738165,jazz
0.32240322,1545.494758082446,1580.2640965475446,2721.4188365537993,0.099600311774942,-190.61632,144.05437,-28.411,33.816864,-1.2972028,-2.2945635,-5.6446376,-3.6427038,-10.533876,-2.8481617,-7.7079706,-8.582155,-5.2980995,-4.0293136,-4.7827053,-5.748657,-3.8723962,-3.6498423,-7.235662,-7.696955,jazz
0.2959118,1492.234676256941,2014.1875459668931,3375.924958762326,0.046179019842420725,-315.0259,112.73626,9.766945,38.974827,3.9329598,20.02737,-7.2119856,15.291823,-13.685927,10.155849,-4.8804755,4.7048364,-2.706322,3.8312352,0.8483507,3.3610313,-2.1012645,-1.2391707,1.7908189,-2.2295616,jazz
0.25049263,1295.1814266977444,1446.1876457585438,2695.613965523492,0.05863604505027069,-204.18394,147.60635,-25.214663,49.34016,-15.659563,2.7003434,-7.8406925,-10.643507,-4.7937374,-3.6701753,-3.5133266,1.560359,1.4795508,-2.732266,-0.2902094,-2.219735,1.5189326,-1.0556701,-1.7779856,-2.4721313,jazz
0.24762301,1337.4754415369662,1518.245530938789,2754.218251522622,0.07649135368329467,-235.76804,144.793,-22.58673,62.568592,-9.311703,2.0413146,-0.334438,1.9954767,5.5275984,0.30633992,9.457296,2.899972,2.5643606,8.44084,-2.3214562,2.5683544,-0.058281846,-1.6265243,3.2606683,-1.3092275,jazz
0.26824707,1697.8362449791805,2065.7902695243015,3805.639761727813,0.06359853840390564,-237.6387,108.31951,2.0313573,41.765087,-10.455889,16.944996,-8.590912,12.800404,-9.111098,15.943171,-6.525602,7.172116,-8.255852,-0.19890776,-8.692444,-2.2479815,-4.73036,-3.5107071,1.4599243,2.4120095,jazz
0.28259966,1748.4005518696763,1947.94711393198,3685.4418548796402,0.07930246398878577,-204.7544,117.431206,-20.939768,42.016033,-10.348181,19.232336,-11.634732,7.984093,-20.270893,8.783561,-11.705146,5.171061,-11.232645,6.0723553,-5.1388063,7.819001,-1.203653,-1.0704224,-3.1596785,-1.5393454,jazz
0.30814984,1617.4430355139355,1568.4510182808963,3103.6123749274943,0.10058782567188708,-216.3098,135.01405,-35.479626,61.6026,-14.553433,11.037168,1.2135096,10.953982,-8.293708,-1.445927,0.120980226,8.271981,-4.579764,0.57482314,-6.097359,0.20019297,-0.5979135,-5.045638,-1.2514999,-7.217297,jazz
0.2367005,1316.8535021237412,1475.3003117100254,2778.407715976653,0.054847239341647334,-179.78761,147.7767,-20.473991,58.618923,-23.79652,2.459132,-3.192256,-9.325332,-5.757287,-0.42839426,-8.355326,3.0898447,-6.8534765,-4.390356,-1.1717657,-4.2656474,-0.54991144,-3.5829217,1.5008612,-0.6024409,jazz
0.33747673,4135.664563787816,3220.5706235987673,8257.12573412123,0.26163718097447797,-156.61806,22.764702,10.472749,24.151215,10.134651,2.9671566,2.4885147,0.48511398,2.693064,1.2340401,3.3271413,-7.809596,1.1046866,1.8795847,2.3256133,0.71495694,2.9829412,1.0151231,7.6084037,-2.0605137,jazz
0.27487713,1219.4930134424176,1459.0661503443011,2416.148627827726,0.048039624419953596,-234.35919,142.73465,-14.274724,51.951004,-8.182988,12.759843,-4.2694197,12.074121,-13.695992,-1.5666171,-3.9689162,4.9192405,-3.942622,2.1876757,-6.6727314,-9.767032,-4.4747167,-5.5437336,-1.1649925,-1.0990268,jazz
0.3637769,1650.8523538026793,2040.694126981469,3658.429592336137,0.06368954828886311,-253.17459,122.69451,-5.663682,40.562668,-5.8248005,18.397047,-16.65726,14.585358,-15.156009,8.203471,-13.888677,8.284746,-7.301112,5.413024,-6.312316,2.7836607,-4.2295856,0.53727645,-1.4940404,-2.5415952,jazz
